Company,Instrument,Credit Rating,1Y Range,% Assets
261. ICICI Prudential Fixed Maturity Plan - Series 84 1272 Days Plan Q - Direct Plan
8.21% Haryana State 2022,State Development Loan,SOV,34.95 - 37.23,34.95
Bajaj Finance 2022,Zero Coupon Bonds,AAA,9.93 - 10.06,10.06
HDB Financial Services 2022,Debenture,AAA,9.93 - 10.02,10.02
LIC Housing Fin. 2022,Debenture,AAA,9.91 - 10.00,9.98
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 9.96,9.96
8.45% REC 2022,Debenture,AAA,9.17 - 9.77,9.17
8.46% HUDCO 2022,Non Convertible Debenture,AAA,8.75 - 9.31,8.75
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 1.94,1.88
7.85% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 1.48,1.44
8.21% Rajasthan State 2022,State Development Loan,SOV,0.64 - 0.68,0.64
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 0.40,0.38
7.95% SIDBI 2022,Debenture,AAA,0.00 - 0.06,0.06
262. ICICI Prudential Fixed Maturity Plan - Series 84 1275 Days Plan K
7.78% Odisha State 2022,State Development Loan,SOV,59.63 - 63.65,59.63
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 10.01,10.01
9.35% Gruh Finance 2022,Non Convertible Debenture,AAA,0.00 - 9.50,8.94
8.25% Tata Sons 2022,Debenture,AAA,0.00 - 7.86,7.84
8.71% Tata Capital Financial Services 2022,Debenture,AAA,0.00 - 6.29,6.19
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 2.74,2.74
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 0.77,0.75
263. ICICI Prudential Fixed Maturity Plan - Series 84 1275 Days Plan K - Direct Plan
7.78% Odisha State 2022,State Development Loan,SOV,59.63 - 63.65,59.63
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 10.01,10.01
9.35% Gruh Finance 2022,Non Convertible Debenture,AAA,0.00 - 9.50,8.94
8.25% Tata Sons 2022,Debenture,AAA,0.00 - 7.86,7.84
8.71% Tata Capital Financial Services 2022,Debenture,AAA,0.00 - 6.29,6.19
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 2.74,2.74
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 0.77,0.75
264. ICICI Prudential Fixed Maturity Plan - Series 84 1279 Days Plan P
8.39% Rajasthan State 2026,State Development Loan,SOV,0.00 - 26.75,24.70
Bajaj Finance 2022,Zero Coupon Bonds,AAA,0.00 - 10.07,10.07
HDB Financial Services 2022,Debenture,AAA,0.00 - 10.00,10.00
8.2% Power Finance Corp. 2022,Non Convertible Debenture,AAA,0.00 - 9.36,9.27
8.45% REC 2022,Debenture,AAA,9.14 - 9.73,9.23
9.15% Kerala State 2022,State Development Loan,SOV,0.00 - 7.09,6.66
8.58% HDFC 2022,Debenture,AAA,0.00 - 6.08,6.00
9.18% Gruh Finance 2022,Non Convertible Debenture,AAA,0.00 - 5.35,5.05
8.46% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.83,4.62
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 4.25,4.25
9.12% Rajasthan State 2022,State Development Loan,SOV,0.00 - 3.77,3.54
9.12% Andhra Pradesh State 2022,State Development Loan,SOV,0.00 - 1.82,1.71
8.3% Reliance Industries 2022,Debenture,AAA,0.00 - 0.77,0.73
8.685% LIC Housing Fin. 2022,Zero Coupon Bonds,AAA,0.00 - 0.23,0.22
7.85% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 0.23,0.22
9.95% Food Corporation of India 2022,Bonds,AAA,0.00 - 0.20,0.19
8.27% REC 2022,Debenture,AAA,0.00 - 0.19,0.18
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 0.19,0.18
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 9.54,0.11
9% Export-Import Bank 2022,Bonds,AAA,0.00 - 0.04,0.04
265. ICICI Prudential Fixed Maturity Plan - Series 84 1279 Days Plan P - Direct Plan
8.39% Rajasthan State 2026,State Development Loan,SOV,0.00 - 26.75,24.70
Bajaj Finance 2022,Zero Coupon Bonds,AAA,0.00 - 10.07,10.07
HDB Financial Services 2022,Debenture,AAA,0.00 - 10.00,10.00
8.2% Power Finance Corp. 2022,Non Convertible Debenture,AAA,0.00 - 9.36,9.27
8.45% REC 2022,Debenture,AAA,9.14 - 9.73,9.23
9.15% Kerala State 2022,State Development Loan,SOV,0.00 - 7.09,6.66
8.58% HDFC 2022,Debenture,AAA,0.00 - 6.08,6.00
9.18% Gruh Finance 2022,Non Convertible Debenture,AAA,0.00 - 5.35,5.05
8.46% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.83,4.62
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 4.25,4.25
9.12% Rajasthan State 2022,State Development Loan,SOV,0.00 - 3.77,3.54
9.12% Andhra Pradesh State 2022,State Development Loan,SOV,0.00 - 1.82,1.71
8.3% Reliance Industries 2022,Debenture,AAA,0.00 - 0.77,0.73
8.685% LIC Housing Fin. 2022,Zero Coupon Bonds,AAA,0.00 - 0.23,0.22
7.85% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 0.23,0.22
9.95% Food Corporation of India 2022,Bonds,AAA,0.00 - 0.20,0.19
8.27% REC 2022,Debenture,AAA,0.00 - 0.19,0.18
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 0.19,0.18
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 9.54,0.11
9% Export-Import Bank 2022,Bonds,AAA,0.00 - 0.04,0.04
266. ICICI Prudential Fixed Maturity Plan - Series 84 1286 Days Plan F
9.03% Bihar State 2022,State Development Loan,SOV,20.98 - 22.61,20.98
8.69% Kerala State 2022,State Development Loan,SOV,17.81 - 19.16,17.81
7.95% LIC Housing Fin. 2022,Bonds,AAA,9.04 - 9.61,9.04
9.4756% Tata Capital Financial Services 2022,Non Convertible Debenture,AAA,8.85 - 9.52,8.85
7.78% Odisha State 2022,State Development Loan,SOV,8.79 - 9.37,8.79
8.25% Tata Sons 2022,Debenture,AAA,7.95 - 8.56,7.95
9.95% Food Corporation of India 2022,Bonds,AAA,7.40 - 9.40,7.40
8.75% Kerala State 2022,State Development Loan,SOV,7.21 - 7.75,7.21
HDB Financial Services 2022,Debenture,AAA,0.00 - 2.21,2.21
8.21% Rajasthan State 2022,State Development Loan,SOV,0.00 - 2.13,2.05
8.95% Maharashtra State 2022,State Development Loan,SOV,0.00 - 1.76,1.68
8.68% Uttar Pradesh State 2022,State Development Loan,SOV,0.00 - 1.04,1.03
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 1.04,1.01
267. ICICI Prudential Fixed Maturity Plan - Series 84 1286 Days Plan F - Direct Plan
9.03% Bihar State 2022,State Development Loan,SOV,20.98 - 22.61,20.98
8.69% Kerala State 2022,State Development Loan,SOV,17.81 - 19.16,17.81
7.95% LIC Housing Fin. 2022,Bonds,AAA,9.04 - 9.61,9.04
9.4756% Tata Capital Financial Services 2022,Non Convertible Debenture,AAA,8.85 - 9.52,8.85
7.78% Odisha State 2022,State Development Loan,SOV,8.79 - 9.37,8.79
8.25% Tata Sons 2022,Debenture,AAA,7.95 - 8.56,7.95
9.95% Food Corporation of India 2022,Bonds,AAA,7.40 - 9.40,7.40
8.75% Kerala State 2022,State Development Loan,SOV,7.21 - 7.75,7.21
HDB Financial Services 2022,Debenture,AAA,0.00 - 2.21,2.21
8.21% Rajasthan State 2022,State Development Loan,SOV,0.00 - 2.13,2.05
8.95% Maharashtra State 2022,State Development Loan,SOV,0.00 - 1.76,1.68
8.68% Uttar Pradesh State 2022,State Development Loan,SOV,0.00 - 1.04,1.03
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 1.04,1.01
268. ICICI Prudential Fixed Maturity Plan - Series 84 1287 Days Plan I
M&M Financial Services 2022,Debenture,AAA,0.00 - 10.05,10.02
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 9.77,9.77
Bajaj Finance 2022,Zero Coupon Bonds,AAA,0.00 - 9.63,9.63
9.35% Gruh Finance 2022,Non Convertible Debenture,AAA,0.00 - 9.96,9.45
9.55% Hindalco Inds. 2022,Bonds/NCDs,AA,0.00 - 9.93,9.35
8.46% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.88,9.33
8.27% REC 2022,Debenture,AAA,0.00 - 9.77,9.23
9.14% Zydus Wellness 2022,Debenture,AA+,0.00 - 9.74,9.12
7.85% Indian Hotels 2022,Bonds/Debentures,AA+,0.00 - 9.42,8.82
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 9.41,8.82
7.95% SIDBI 2022,Debenture,AAA,0.00 - 2.32,2.32
269. ICICI Prudential Fixed Maturity Plan - Series 84 1287 Days Plan I - Direct Plan
M&M Financial Services 2022,Debenture,AAA,0.00 - 10.05,10.02
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 9.77,9.77
Bajaj Finance 2022,Zero Coupon Bonds,AAA,0.00 - 9.63,9.63
9.35% Gruh Finance 2022,Non Convertible Debenture,AAA,0.00 - 9.96,9.45
9.55% Hindalco Inds. 2022,Bonds/NCDs,AA,0.00 - 9.93,9.35
8.46% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.88,9.33
8.27% REC 2022,Debenture,AAA,0.00 - 9.77,9.23
9.14% Zydus Wellness 2022,Debenture,AA+,0.00 - 9.74,9.12
7.85% Indian Hotels 2022,Bonds/Debentures,AA+,0.00 - 9.42,8.82
Walwhan Renewables Energy 2022,Debenture,AA,0.00 - 9.41,8.82
7.95% SIDBI 2022,Debenture,AAA,0.00 - 2.32,2.32
270. ICICI Prudential Fixed Maturity Plan - Series 84 1288 Days Plan E
9.03% Bihar State 2022,State Development Loan,SOV,54.51 - 58.73,54.51
9.4756% Tata Capital Financial Services 2022,Non Convertible Debenture,AAA,9.10 - 9.79,9.10
7.95% LIC Housing Fin. 2022,Bonds,AAA,8.88 - 9.44,8.88
8.25% Tata Sons 2022,Debenture,AAA,8.79 - 9.47,8.79
9.95% Food Corporation of India 2022,Bonds,AAA,6.31 - 9.37,6.31
8.75% Tamilnadu State 2022,State Development Loan,SOV,0.00 - 3.71,3.59
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 3.48,3.36
7.78% Odisha State 2022,State Development Loan,SOV,0.45 - 0.48,0.45
271. ICICI Prudential Fixed Maturity Plan - Series 84 1288 Days Plan E - Direct Plan
9.03% Bihar State 2022,State Development Loan,SOV,54.51 - 58.73,54.51
9.4756% Tata Capital Financial Services 2022,Non Convertible Debenture,AAA,9.10 - 9.79,9.10
7.95% LIC Housing Fin. 2022,Bonds,AAA,8.88 - 9.44,8.88
8.25% Tata Sons 2022,Debenture,AAA,8.79 - 9.47,8.79
9.95% Food Corporation of India 2022,Bonds,AAA,6.31 - 9.37,6.31
8.75% Tamilnadu State 2022,State Development Loan,SOV,0.00 - 3.71,3.59
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 3.48,3.36
7.78% Odisha State 2022,State Development Loan,SOV,0.45 - 0.48,0.45
272. ICICI Prudential Fixed Maturity Plan - Series 84 1288 Days Plan O
9.15% Kerala State 2022,State Development Loan,SOV,11.33 - 12.16,11.33
Bajaj Finance 2022,Zero Coupon Bonds,AAA,9.96 - 10.09,10.09
LIC Housing Fin. 2022,Debenture,AAA,10.02 - 10.09,10.09
HDB Financial Services 2022,Debenture,AAA,0.00 - 10.06,10.06
8.52% Uttar Pradesh State 2022,State Development Loan,SOV,9.51 - 10.35,9.79
9.18% Gruh Finance 2022,Non Convertible Debenture,AAA,9.37 - 9.99,9.37
8.46% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.89,9.29
8.45% REC 2022,Debenture,AAA,8.77 - 9.49,8.77
7.85% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 8.38,8.15
8.39% Rajasthan State 2026,State Development Loan,SOV,4.15 - 4.46,4.15
8.21% Haryana State 2022,State Development Loan,SOV,3.31 - 3.55,3.31
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 1.12,1.09
8.2% Power Finance Corp. 2022,Non Convertible Debenture,AAA,0.00 - 0.77,0.76
9.12% Andhra Pradesh State 2022,State Development Loan,SOV,0.00 - 0.54,0.51
273. ICICI Prudential Fixed Maturity Plan - Series 84 1288 Days Plan O - Direct Plan
9.15% Kerala State 2022,State Development Loan,SOV,11.33 - 12.16,11.33
Bajaj Finance 2022,Zero Coupon Bonds,AAA,9.96 - 10.09,10.09
LIC Housing Fin. 2022,Debenture,AAA,10.02 - 10.09,10.09
HDB Financial Services 2022,Debenture,AAA,0.00 - 10.06,10.06
8.52% Uttar Pradesh State 2022,State Development Loan,SOV,9.51 - 10.35,9.79
9.18% Gruh Finance 2022,Non Convertible Debenture,AAA,9.37 - 9.99,9.37
8.46% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.89,9.29
8.45% REC 2022,Debenture,AAA,8.77 - 9.49,8.77
7.85% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 8.38,8.15
8.39% Rajasthan State 2026,State Development Loan,SOV,4.15 - 4.46,4.15
8.21% Haryana State 2022,State Development Loan,SOV,3.31 - 3.55,3.31
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 1.12,1.09
8.2% Power Finance Corp. 2022,Non Convertible Debenture,AAA,0.00 - 0.77,0.76
9.12% Andhra Pradesh State 2022,State Development Loan,SOV,0.00 - 0.54,0.51
274. ICICI Prudential Fixed Maturity Plan - Series 84 1293 Days Plan D
8.39% Rajasthan State 2026,State Development Loan,SOV,26.33 - 28.37,26.33
8.21% Haryana State 2022,State Development Loan,SOV,12.87 - 13.84,12.87
9.4756% Tata Capital Financial Services 2022,Non Convertible Debenture,AAA,9.15 - 9.82,9.15
9.95% Food Corporation of India 2022,Bonds,AAA,9.13 - 9.88,9.13
9.03% Bihar State 2022,State Development Loan,SOV,8.69 - 9.35,8.69
8.25% Tata Sons 2022,Debenture,AAA,8.48 - 9.12,8.48
8.6% National Bank Agr. Rur. Devp 2022,Debenture,AAA,7.52 - 8.07,7.52
8.21% Rajasthan State 2022,State Development Loan,SOV,5.19 - 7.28,7.01
8.68% Uttar Pradesh State 2022,State Development Loan,SOV,2.60 - 2.80,2.60
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 1.28,1.28
8.97% Andhra Pradesh State 2022,State Development Loan,SOV,0.00 - 1.09,1.05
7.95% LIC Housing Fin. 2022,Bonds,AAA,0.76 - 0.80,0.76
8.95% Maharashtra State 2022,State Development Loan,SOV,0.00 - 0.22,0.21
7.78% Odisha State 2022,State Development Loan,SOV,0.18 - 0.19,0.18
275. ICICI Prudential Fixed Maturity Plan - Series 84 1293 Days Plan D - Direct Plan
8.39% Rajasthan State 2026,State Development Loan,SOV,26.33 - 28.37,26.33
8.21% Haryana State 2022,State Development Loan,SOV,12.87 - 13.84,12.87
9.4756% Tata Capital Financial Services 2022,Non Convertible Debenture,AAA,9.15 - 9.82,9.15
9.95% Food Corporation of India 2022,Bonds,AAA,9.13 - 9.88,9.13
9.03% Bihar State 2022,State Development Loan,SOV,8.69 - 9.35,8.69
8.25% Tata Sons 2022,Debenture,AAA,8.48 - 9.12,8.48
8.6% National Bank Agr. Rur. Devp 2022,Debenture,AAA,7.52 - 8.07,7.52
8.21% Rajasthan State 2022,State Development Loan,SOV,5.19 - 7.28,7.01
8.68% Uttar Pradesh State 2022,State Development Loan,SOV,2.60 - 2.80,2.60
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 1.28,1.28
8.97% Andhra Pradesh State 2022,State Development Loan,SOV,0.00 - 1.09,1.05
7.95% LIC Housing Fin. 2022,Bonds,AAA,0.76 - 0.80,0.76
8.95% Maharashtra State 2022,State Development Loan,SOV,0.00 - 0.22,0.21
7.78% Odisha State 2022,State Development Loan,SOV,0.18 - 0.19,0.18
276. ICICI Prudential Fixed Maturity Plan - Series 85 10 Years Plan I
8.4% Rajasthan State 2029,State Development Loan,SOV,30.05 - 31.14,30.05
8.44% Bihar State 2029,State Development Loan,SOV,28.33 - 29.43,28.33
8.43% Uttar Pradesh State 2029,State Development Loan,SOV,17.73 - 18.35,17.73
8.41% Uttarakhand State 2029,State Development Loan,SOV,10.59 - 11.01,10.59
8.35% Kerala State 2029,State Development Loan,SOV,6.70 - 6.95,6.70
8.45% Uttar Pradesh State 2029,State Development Loan,SOV,0.00 - 3.51,3.51
8.32% Karnataka State 2029,State Development Loan,SOV,1.76 - 1.83,1.76
8.41% Rajasthan State 2029,State Development Loan,SOV,0.00 - 0.71,0.71
277. ICICI Prudential Fixed Maturity Plan - Series 85 10 Years Plan I - Direct Plan
8.4% Rajasthan State 2029,State Development Loan,SOV,30.05 - 31.14,30.05
8.44% Bihar State 2029,State Development Loan,SOV,28.33 - 29.43,28.33
8.43% Uttar Pradesh State 2029,State Development Loan,SOV,17.73 - 18.35,17.73
8.41% Uttarakhand State 2029,State Development Loan,SOV,10.59 - 11.01,10.59
8.35% Kerala State 2029,State Development Loan,SOV,6.70 - 6.95,6.70
8.45% Uttar Pradesh State 2029,State Development Loan,SOV,0.00 - 3.51,3.51
8.32% Karnataka State 2029,State Development Loan,SOV,1.76 - 1.83,1.76
8.41% Rajasthan State 2029,State Development Loan,SOV,0.00 - 0.71,0.71
278. ICICI Prudential Fixed Maturity Plan - Series 85 1127 Days Plan O
8.69% Karnataka State 2022,State Development Loan,SOV,37.83 - 39.31,37.83
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 10.96,10.96
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 9.73,9.43
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.57,9.26
8.58% HDFC 2022,Debenture,AAA,9.26 - 9.60,9.26
8.18% Power Finance Corp. 2022,Debenture,AAA,9.20 - 9.54,9.20
8.35% REC 2022,Debenture,AAA,7.89 - 8.23,7.89
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 1.46,1.46
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 1.32,1.31
279. ICICI Prudential Fixed Maturity Plan - Series 85 1127 Days Plan O - Direct Plan
8.69% Karnataka State 2022,State Development Loan,SOV,37.83 - 39.31,37.83
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 10.96,10.96
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 9.73,9.43
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.57,9.26
8.58% HDFC 2022,Debenture,AAA,9.26 - 9.60,9.26
8.18% Power Finance Corp. 2022,Debenture,AAA,9.20 - 9.54,9.20
8.35% REC 2022,Debenture,AAA,7.89 - 8.23,7.89
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 1.46,1.46
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 1.32,1.31
280. ICICI Prudential Fixed Maturity Plan - Series 85 1127 Days Plan Q
8.92% Karnataka State 2022,State Development Loan,SOV,0.00 - 34.58,33.41
8.35% REC 2022,Debenture,AAA,0.00 - 9.83,9.49
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 9.78,9.48
8.58% HDFC 2022,Debenture,AAA,0.00 - 9.73,9.43
8.595% LIC Housing Fin. 2022,Debenture,AAA,0.00 - 9.74,9.41
Kotak Mahindra Prime 2022,Zero Coupon Bonds,AAA,0.00 - 8.55,8.55
Sundaram Finance 2022,Zero Coupon Bonds,AAA,0.00 - 8.53,8.53
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.65,3.90
7.48% Chhattisgarh State 2022,State Development Loan,SOV,0.00 - 2.22,2.16
HDB Financial Services 2022,Debenture,AAA,0.00 - 1.18,1.18
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 0.60,0.60
9% Export-Import Bank 2022,Bonds,AAA,0.00 - 0.33,0.33
281. ICICI Prudential Fixed Maturity Plan - Series 85 1127 Days Plan Q - Direct Plan
8.92% Karnataka State 2022,State Development Loan,SOV,0.00 - 34.58,33.41
8.35% REC 2022,Debenture,AAA,0.00 - 9.83,9.49
8.18% Power Finance Corp. 2022,Debenture,AAA,0.00 - 9.78,9.48
8.58% HDFC 2022,Debenture,AAA,0.00 - 9.73,9.43
8.595% LIC Housing Fin. 2022,Debenture,AAA,0.00 - 9.74,9.41
Kotak Mahindra Prime 2022,Zero Coupon Bonds,AAA,0.00 - 8.55,8.55
Sundaram Finance 2022,Zero Coupon Bonds,AAA,0.00 - 8.53,8.53
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.65,3.90
7.48% Chhattisgarh State 2022,State Development Loan,SOV,0.00 - 2.22,2.16
HDB Financial Services 2022,Debenture,AAA,0.00 - 1.18,1.18
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 0.60,0.60
9% Export-Import Bank 2022,Bonds,AAA,0.00 - 0.33,0.33
282. ICICI Prudential Fixed Maturity Plan - Series 85 1129 Days Plan P
8.69% Karnataka State 2022,State Development Loan,SOV,14.75 - 17.83,14.75
8.76% Maharashtra State 2022,State Development Loan,SOV,12.74 - 14.89,12.74
HDB Financial Services 2022,Debenture,AAA,0.00 - 9.63,9.62
8.58% HDFC 2022,Debenture,AAA,9.55 - 9.92,9.55
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.65,9.32
8.35% REC 2022,Debenture,AAA,9.27 - 9.67,9.27
8.595% LIC Housing Fin. 2022,Debenture,AAA,8.79 - 11.60,8.79
Kotak Mahindra Prime 2022,Zero Coupon Bonds,AAA,0.00 - 8.34,8.34
8.92% Karnataka State 2022,State Development Loan,SOV,4.79 - 4.98,4.79
8.39% Rajasthan State 2026,State Development Loan,SOV,0.00 - 3.96,3.90
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 2.49,2.49
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 2.00,1.48
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 7.18,1.16
7.48% Chhattisgarh State 2022,State Development Loan,SOV,0.00 - 0.96,0.93
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 0.05,0.05
7.95% SIDBI 2022,Debenture,AAA,0.00 - 0.05,0.05
283. ICICI Prudential Fixed Maturity Plan - Series 85 1129 Days Plan P - Direct Plan
8.69% Karnataka State 2022,State Development Loan,SOV,14.75 - 17.83,14.75
8.76% Maharashtra State 2022,State Development Loan,SOV,12.74 - 14.89,12.74
HDB Financial Services 2022,Debenture,AAA,0.00 - 9.63,9.62
8.58% HDFC 2022,Debenture,AAA,9.55 - 9.92,9.55
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 9.65,9.32
8.35% REC 2022,Debenture,AAA,9.27 - 9.67,9.27
8.595% LIC Housing Fin. 2022,Debenture,AAA,8.79 - 11.60,8.79
Kotak Mahindra Prime 2022,Zero Coupon Bonds,AAA,0.00 - 8.34,8.34
8.92% Karnataka State 2022,State Development Loan,SOV,4.79 - 4.98,4.79
8.39% Rajasthan State 2026,State Development Loan,SOV,0.00 - 3.96,3.90
LIC Housing Fin. 2022,Debenture,AAA,0.00 - 2.49,2.49
7.6% Nat. Highways Authority 2022,Bonds,AAA,0.00 - 2.00,1.48
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 7.18,1.16
7.48% Chhattisgarh State 2022,State Development Loan,SOV,0.00 - 0.96,0.93
Bajaj Housing Finance 2022,Debenture,AAA,0.00 - 0.05,0.05
7.95% SIDBI 2022,Debenture,AAA,0.00 - 0.05,0.05
284. ICICI Prudential Fixed Maturity Plan - Series 85 1140 Days Plan R
8.58% HDFC 2022,Debenture,AAA,9.04 - 9.36,9.04
Walwhan Renewables Energy 2022,Debenture,AA,6.65 - 9.12,8.82
8.595% LIC Housing Fin. 2022,Debenture,AAA,8.38 - 8.68,8.38
PVR 2022,Debenture,AA-,0.00 - 8.32,8.32
9.55% Hindalco Inds. 2022,Bonds/NCDs,AA,0.00 - 8.00,7.79
9.75% Larsen & Toubro 2022,Debenture,AAA,0.00 - 6.87,6.65
9.224% Bajaj Finance 2022,Zero Coupon Bonds,AAA,6.53 - 6.75,6.53
8.3% Reliance Industries 2022,Debenture,AAA,0.00 - 6.63,6.43
8.71% Tata Capital Financial Services 2022,Debenture,AAA,0.00 - 6.62,6.37
8.4% Sundaram Bnp Paribas Home Finance 2022,Non Convertible Debenture,AA+,0.00 - 6.56,6.32
8.35% REC 2022,Debenture,AAA,2.67 - 6.31,6.16
7.9% National Bank Agr. Rur. Devp 2022,Non Convertible Debenture,AAA,0.00 - 5.77,5.64
8.23% HUDCO 2022,Non Convertible Debenture,AAA,0.00 - 3.86,3.74
7.5% Tata Motors 2021,Debenture,AA-,0.00 - 2.45,2.44
Sundaram Finance 2022,Zero Coupon Bonds,AAA,0.00 - 1.05,1.05
7.95% SIDBI 2022,Debenture,AAA,0.00 - 0.52,0.52
8.18% Power Finance Corp. 2022,Debenture,AAA,0.38 - 9.61,0.38
8.52% Fullerton India Credit 2021,Bonds/NCDs,AAA,0.00 - 0.25,0.25
285. ICICI Prudential Fixed Maturity Plan - Series 85 1140 Days Plan R - Direct Plan
8.58% HDFC 2022,Debenture,AAA,9.04 - 9.36,9.04
Walwhan Renewables Energy 2022,Debenture,AA,6.65 - 9.12,8.82
8.595% LIC Housing Fin. 2022,Debenture,AAA,8.38 - 8.68,8.38
PVR 2022,Debenture,AA-,0.00 - 8.32,8.32
9.55% Hindalco Inds. 2022,Bonds/NCDs,AA,0.00 - 8.00,7.79
9.75% Larsen & Toubro 2022,Debenture,AAA,0.00 - 6.87,6.65
9.224% Bajaj Finance 2022,Zero Coupon Bonds,AAA,6.53 - 6.75,6.53
8.3% Reliance Industries 2022,Debenture,AAA,0.00 - 6.63,6.43
8.71% Tata Capital Financial Services 2022,Debenture,AAA,0.00 - 6.62,6.37
8.4% Sundaram Bnp Paribas Home Finance 2022,Non Convertible Debenture,AA+,0.00 - 6.56,6.32
